 ['11114300,301,01/01/2009,12/31/2010,125'],
 ['11114300,303,01/01/2009,12/31/2010,0.03'],
 ['11114300,304,01/01/2009,12/31/2010,11'],
 ['11114300,305,01/01/2009,12/31/2010,95'],
 ['11114300,306,01/01/2009,12/31/2010,150'],
 ['11114300,307,01/01/2009,12/31/2010,44'],
 ['11114300,309,01/01/2009,12/31/2010,0.42'],
 ['11114300,312,01/01/2009,12/31/2010,0.010'],
 ['11114300,317,01/01/2009,12/31/2010,3.3'],
 ['11114300,319,01/01/2009,12/31/2010,58'],
 ['11114300,320,01/01/2009,12/31/2010,58'],
 ['11114300,321,01/01/2009,12/31/2010,2'],
 ['11114300,322,01/01/2009,12/31/2010,0'],
 ['11114300,323,01/01/2009,12/31/2010,0.01'],
 ['11114300,328,01/01/2009,12/31/2010,1.2'],
 ...]
